887209,8665469,2015-10-19 18:30:00,/product/Agricultural science,185
246534,7551934,2015-10-28 14:30:00,/cart/Christmas books,125
209876,9878654,2015-10-31 19:30:00,/checkout/Business management,132
378422,2673693,2015-10-15 13:15:00,/checkout/Martial arts,132
509646,8756437,2015-10-23 18:45:00,/cart/Invisible world,159
994578,9908301,2015-10-21 19:45:00,/product/spotlight_books,310
437098,7501702,2015-10-30 20:00:00,/checkout/Giants bread,163
410729,3894744,2015-10-21 14:00:00,/product/Environmental science,110
218742,3289008,2015-10-15 13:15:00,/checkout/Applied psychology,75
814326,4972015,2015-10-25 13:00:00,/product/Managing yourself,310
465732,3349409,2015-10-23 18:45:00,/cart/Political suicide,159
221303,3545307,2015-10-16 19:20:00,/cart/Managing meetings,60
819621,5614687,2015-10-12 14:25:00,/product/Venus Drive,132
985674,2435514,2015-10-19 18:30:00,/checkout/academic_art,90
980654,4103520,2015-10-30 20:00:00,/checkout/Giants bread,75
664576,7856740,2015-10-15 13:15:00,/cart/Banking world,163
851019,5467803,2015-10-28 14:30:00,/product/psychology_c57,163
831072,1795470,2015-10-28 14:30:00,/cart/Making history,175
467990,9406421,2015-10-12 14:25:00,/product/Murder book,131
822321,8705662,2015-10-20 13:30:00,/checkout/Bill books,131
675420,9084630,2015-10-12 14:25:00,/product/Science magic,131
671674,4094509,2015-10-12 14:25:00,/cart/Environment psychology,185
780367,5215945,2015-10-21 19:45:00,/checkout/Science anytime,159
135184,2673693,2015-10-28 14:30:00,/checkout/Business management,185
327530,7645344,2015-10-20 13:30:00,/cart/Dream science,162
759385,9165347,2015-10-30 20:00:00,/product/psychology_c57,163
058130,9908301,2015-10-23 18:45:00,/product/psychology_c57,125
600261,4204873,2015-10-31 19:30:00,/checkout/academic_art,125
278379,6004261,2015-10-15 13:15:00,/checkout/Bill books,125
664576,7933326,2015-10-20 13:30:00,/checkout/Yoruba poetry,240
340102,8976587,2015-10-16 19:20:00,/checkout/academic_art,125
546091,7309288,2015-10-16 19:20:00,/product/psychology_c57,160
365764,5886669,2015-10-28 14:30:00,/checkout/academic_art,175
384970,8735647,2015-10-21 14:00:00,/cart/Science plus,159
650071,6236107,2015-10-31 19:30:00,/checkout/Applied psychology,310
875467,5405410,2015-10-31 19:30:00,/cart/Mona Lisa,160
151138,8109865,2015-10-19 18:30:00,/cart/science_c72,125
790276,7742454,2015-10-31 19:30:00,/checkout/california_science_a40,185
568205,1876548,2015-10-30 20:00:00,/product/Silent music,162
732231,8756987,2015-10-21 14:00:00,/checkout/Giants bread,47
897762,5587394,2015-10-23 18:45:00,/product/Managing yourself,125
461462,5693216,2015-10-20 13:30:00,/product/Environmental science,163
610289,8717890,2015-10-19 18:30:00,/cart/Making history,240
482295,1795470,2015-10-12 14:25:00,/checkout/Bill books,163
755720,6500671,2015-10-15 13:15:00,/checkout/Science anytime,90
120185,3590876,2015-10-21 19:45:00,/product/psychology_c57,132
762784,2218303,2015-10-20 13:30:00,/product/Musicals,75
768567,7634677,2015-10-19 18:30:00,/checkout/Science anytime,160
514957,5547369,2015-10-23 18:45:00,/product/Managing yourself,310
285687,6174520,2015-10-28 14:30:00,/cart/Dream science,310
822321,0585130,2015-10-20 13:30:00,/product/book_bus_songs,60
609504,5460918,2015-10-15 13:15:00,/cart/Christmas books,131
167098,7675890,2015-10-28 14:30:00,/cart/Dream science,185
958588,1483952,2015-10-30 20:00:00,/cart/Invisible world,90
661493,8792953,2015-10-19 18:30:00,/product/Fantasy art,125
327530,2540481,2015-10-15 13:15:00,/cart/Banking world,90
664576,4540927,2015-10-28 14:30:00,/cart/Science plus,125
659845,0944785,2015-10-20 13:30:00,/product/Book lover,160
291161,7539984,2015-10-20 13:30:00,/product/Managing yourself,163
721742,5176639,2015-10-23 18:45:00,/cart/Environment psychology,159
675467,7902576,2015-10-12 14:25:00,/product/Health psychology,160
433413,9084630,2015-10-20 13:30:00,/cart/Christmas books,131
761041,6717561,2015-10-30 20:00:00,/checkout/california_science_a40,163
856454,8756987,2015-10-19 18:30:00,/cart/Dream science,47
993613,4477413,2015-10-16 19:20:00,/cart/Dream science,131
775544,9985645,2015-10-15 13:15:00,/product/Agricultural science,132
209269,1876548,2015-10-23 18:45:00,/cart/Banking world,310
546091,5655382,2015-10-15 13:15:00,/product/Agricultural science,132
819621,4565379,2015-10-25 13:00:00,/checkout/popular music,75
339409,1876548,2015-10-15 13:15:00,/cart/Science plus,175
764578,3545307,2015-10-20 13:30:00,/cart/Making history,90
790431,6450443,2015-10-25 13:00:00,/cart/Invisible world,47
675465,9860654,2015-10-19 18:30:00,/cart/Invisible world,175
538623,2218303,2015-10-16 19:20:00,/checkout/Martial arts,160
429304,8712872,2015-10-21 19:45:00,/cart/Invisible world,47
777549,7983122,2015-10-20 13:30:00,/cart/driving_jarvis_ham,175
761631,2259750,2015-10-25 13:00:00,/checkout/Science directions,310
674531,4536980,2015-10-25 13:00:00,/product/paper_music,125
556765,9616621,2015-10-28 14:30:00,/product/Fiction,132
790431,4891774,2015-10-28 14:30:00,/checkout/Science directions,175
620513,8792953,2015-10-16 19:20:00,/product/Environmental science,162
409409,7956641,2015-10-15 13:15:00,/checkout/Christmas books,159
430741,9084630,2015-10-19 18:30:00,/product/Body politic,159
625813,8605543,2015-10-12 14:25:00,/checkout/california_science_a40,47
889356,4703105,2015-10-16 19:20:00,/checkout/Science directions,131
495842,5435098,2015-10-21 19:45:00,/product/paper_music,125
384970,3987676,2015-10-20 13:30:00,/cart/Mona Lisa,175
777549,4590950,2015-10-31 19:30:00,/product/Science explorer,131
765728,1876548,2015-10-20 13:30:00,/checkout/Business management,310
415393,9876543,2015-10-30 20:00:00,/cart/Managing meetings,110
879293,8756476,2015-10-30 20:00:00,/cart/World atlas,310
916347,6504225,2015-10-21 14:00:00,/cart/Environment psychology,160
456379,6715460,2015-10-30 20:00:00,/product/Fiction,175
409409,9616621,2015-10-16 19:20:00,/product/Murder book,163
410520,6544079,2015-10-23 18:45:00,/product/Environmental science,310
789409,5925007,2015-10-31 19:30:00,/product/Fantasy art,60
751934,1670968,2015-10-25 13:00:00,/product/Venus Drive,131
429304,5431770,2015-10-21 14:00:00,/checkout/Yoruba poetry,90
358793,6598456,2015-10-23 18:45:00,/checkout/Science directions,175
330217,2218303,2015-10-28 14:30:00,/product/Managing yourself,185
546534,8510619,2015-10-20 13:30:00,/checkout/Christmas books,125
465413,4374098,2015-10-16 19:20:00,/product/Science explorer,162
846376,5655382,2015-10-31 19:30:00,/product/Science anytime,90
285676,1095876,2015-10-28 14:30:00,/cart/programming in C#,175
674564,8756437,2015-10-21 14:00:00,/product/Science anytime,310
278304,4334163,2015-10-20 13:30:00,/checkout/Understanding music,60
987546,4570526,2015-10-19 18:30:00,/checkout/Science directions,60
415393,6598456,2015-10-31 19:30:00,/cart/the_world_a35,131
531846,5614687,2015-10-15 13:15:00,/cart/Political suicide,240
846376,1876548,2015-10-21 14:00:00,/product/Murder book,90
433413,4103520,2015-10-25 13:00:00,/cart/Assessment book,47
822321,3705446,2015-10-23 18:45:00,/cart/the_world_a35,160
730541,3509647,2015-10-23 18:45:00,/product/Science explorer,159
420651,9747325,2015-10-23 18:45:00,/cart/Political suicide,160
690578,9856784,2015-10-30 20:00:00,/checkout/Martial arts,132
982776,4215698,2015-10-23 18:45:00,/cart/Science plus,90
785647,6514324,2015-10-25 13:00:00,/product/spotlight_books,163
764091,8976548,2015-10-21 19:45:00,/cart/Managing meetings,125
447413,4528871,2015-10-16 19:20:00,/product/Health psychology,110
982776,4639333,2015-10-31 19:30:00,/cart/science_c72,159
167098,8714562,2015-10-28 14:30:00,/cart/World atlas,160
984567,8756987,2015-10-12 14:25:00,/checkout/Bill books,60
328908,9439975,2015-10-23 18:45:00,/product/Health psychology,240
102826,9865439,2015-10-31 19:30:00,/product/Fantasy art,159
274555,3404540,2015-10-23 18:45:00,/checkout/Bill books,75
690529,8975762,2015-10-19 18:30:00,/checkout/my world,175
463333,4576356,2015-10-21 19:45:00,/product/Managing yourself,159
140826,7865346,2015-10-21 19:45:00,/cart/programming in C#,175
241261,9908301,2015-10-21 14:00:00,/cart/Drama Queen,159
167390,4215698,2015-10-28 14:30:00,/cart/Managing meetings,90
209269,4094509,2015-10-23 18:45:00,/checkout/Bill books,110
803207,4688654,2015-10-21 19:45:00,/cart/science_c72,132
958588,8975647,2015-10-16 19:20:00,/checkout/academic_art,125
986754,9747325,2015-10-30 20:00:00,/product/Fiction,310
135184,4528871,2015-10-16 19:20:00,/product/psychology_c57,110
785640,3129408,2015-10-16 19:20:00,/checkout/Understanding music,90
753211,7614041,2015-10-21 19:45:00,/product/Venus Drive,175
777285,7601570,2015-10-21 14:00:00,/checkout/the_world_a35,75
386936,7742454,2015-10-28 14:30:00,/cart/Mona Lisa,159
176356,2193853,2015-10-12 14:25:00,/cart/Dream science,131
457026,8790676,2015-10-23 18:45:00,/cart/Invisible world,185
897762,9876523,2015-10-25 13:00:00,/cart/Banking world,162
123908,3067709,2015-10-25 13:00:00,/cart/Science plus,132
598487,6598456,2015-10-19 18:30:00,/checkout/academic_art,131
993613,4334163,2015-10-16 19:20:00,/cart/Political suicide,163
986754,8658638,2015-10-15 13:15:00,/product/Fantasy art,240
907765,6557423,2015-10-30 20:00:00,/checkout/Applied psychology,310
346798,4334163,2015-10-21 19:45:00,/checkout/Bill books,240
985645,2075562,2015-10-16 19:20:00,/checkout/Science anytime,185
110082,9239520,2015-10-15 13:15:00,/checkout/california_science_a40,90
785647,6095064,2015-10-30 20:00:00,/cart/World atlas,160
831072,3094980,2015-10-21 14:00:00,/checkout/Martial arts,110
548985,4703105,2015-10-25 13:00:00,/checkout/california_science_a40,160
671761,9908301,2015-10-20 13:30:00,/checkout/Martial arts,110
551369,5615541,2015-10-30 20:00:00,/checkout/Martial arts,160
151138,1966081,2015-10-12 14:25:00,/product/Venus Drive,131
774254,6530487,2015-10-21 14:00:00,/checkout/Understanding music,175
806343,8975647,2015-10-28 14:30:00,/checkout/Understanding music,310
551369,6236107,2015-10-31 19:30:00,/product/Silent music,90
659845,5587394,2015-10-15 13:15:00,/checkout/the_world_a35,185
348737,5698675,2015-10-12 14:25:00,/product/Fantasy art,90
993678,7216589,2015-10-20 13:30:00,/checkout/Science anytime,160
671431,3404540,2015-10-28 14:30:00,/product/Venus Drive,90
476587,7530541,2015-10-31 19:30:00,/product/spotlight_books,125
988302,3094980,2015-10-19 18:30:00,/cart/the_world_a35,175
410520,4540927,2015-10-12 14:25:00,/cart/Christmas books,162
123654,6475432,2015-10-21 19:45:00,/product/Murder book,47
514957,3215095,2015-10-19 18:30:00,/product/Silent music,90
319056,2153606,2015-10-31 19:30:00,/product/Science magic,47
776564,6766575,2015-10-21 14:00:00,/checkout/Yoruba poetry,60
709806,1846056,2015-10-12 14:25:00,/product/Science explorer,310
654079,2839580,2015-10-16 19:20:00,/product/paper_music,110
543098,6174520,2015-10-31 19:30:00,/cart/the_world_a35,90
786578,7956764,2015-10-30 20:00:00,/product/paper_music,90
158411,1846056,2015-10-12 14:25:00,/product/Book lover,132
867905,1966081,2015-10-31 19:30:00,/checkout/california_science_a40,185
775544,7347851,2015-10-21 14:00:00,/product/Venus Drive,159
577812,9276363,2015-10-25 13:00:00,/cart/Assessment book,160
221303,7216589,2015-10-31 19:30:00,/checkout/Understanding music,240
765728,1164788,2015-10-12 14:25:00,/product/Body politic,175
476587,3705446,2015-10-21 19:45:00,/checkout/Martial arts,185
620513,9066075,2015-10-21 19:45:00,/product/Murder book,47
457634,5149757,2015-10-19 18:30:00,/product/Science anytime,125
225950,5547369,2015-10-15 13:15:00,/cart/Invisible world,159
763990,2094269,2015-10-28 14:30:00,/product/Book lover,60
437098,4304843,2015-10-31 19:30:00,/product/Science magic,125
675432,3987676,2015-10-20 13:30:00,/cart/Assessment book,163
760873,9556324,2015-10-31 19:30:00,/checkout/my world,163
880664,9616621,2015-10-23 18:45:00,/product/Musicals,175
225950,2153606,2015-10-12 14:25:00,/product/Silent music,163
445653,7551934,2015-10-15 13:15:00,/product/Fiction,163
955324,4350741,2015-10-30 20:00:00,/checkout/my world,160
437098,8734562,2015-10-21 14:00:00,/product/book_bus_songs,110
309980,4703105,2015-10-25 13:00:00,/product/paper_music,60
671674,8714562,2015-10-30 20:00:00,/checkout/Business management,163
940621,9856457,2015-10-30 20:00:00,/checkout/Christmas books,110
482295,7180986,2015-10-20 13:30:00,/checkout/Business management,310
709806,4567489,2015-10-19 18:30:00,/cart/driving_jarvis_ham,131
564326,2194961,2015-10-23 18:45:00,/checkout/Christmas books,125
365764,9926233,2015-10-21 19:45:00,/cart/Managing meetings,162
276256,4688654,2015-10-30 20:00:00,/checkout/academic_art,47
225950,1466340,2015-10-31 19:30:00,/cart/Dream science,125
651342,5435098,2015-10-25 13:00:00,/cart/Dream science,90
176356,5547369,2015-10-31 19:30:00,/cart/Banking world,110
639095,6256097,2015-10-21 14:00:00,/product/paper_music,75
196601,9747325,2015-10-25 13:00:00,/product/Fantasy art,131
551666,598487,2015-10-12 14:25:00,/product/Venus Drive,47
348737,4735486,2015-10-31 19:30:00,/cart/science_c72,47
207562,7956641,2015-10-25 13:00:00,/product/Science explorer,185
880664,6509532,2015-10-28 14:30:00,/cart/Invisible world,163
752306,8714562,2015-10-28 14:30:00,/checkout/Martial arts,162
330217,7681798,2015-10-31 19:30:00,/cart/Assessment book,90
109876,9935545,2015-10-16 19:20:00,/checkout/Understanding music,162
867905,9239520,2015-10-21 19:45:00,/checkout/california_science_a40,175
443891,4350741,2015-10-30 20:00:00,/product/Body politic,159
650071,7546509,2015-10-20 13:30:00,/product/psychology_c57,110
671540,7875643,2015-10-16 19:20:00,/product/Body politic,310
974325,5530870,2015-10-23 18:45:00,/checkout/Applied psychology,90
916347,7604578,2015-10-31 19:30:00,/product/Silent music,160
616922,4891774,2015-10-20 13:30:00,/cart/Making history,131
645043,5215945,2015-10-12 14:25:00,/cart/Assessment book,159
367504,5655382,2015-10-12 14:25:00,/product/Agricultural science,131
285687,7904351,2015-10-19 18:30:00,/product/spotlight_books,185
753998,4639333,2015-10-21 14:00:00,/cart/World atlas,310
410520,5615432,2015-10-15 13:15:00,/cart/World atlas,110
666268,7309288,2015-10-12 14:25:00,/product/Murder book,310
833248,7309288,2015-10-16 19:20:00,/cart/Managing meetings,90
811208,1095206,2015-10-31 19:30:00,/product/Science anytime,162
671761,1846056,2015-10-12 14:25:00,/cart/Science plus,162
428871,7650498,2015-10-15 13:15:00,/checkout/Christmas books,125
870562,6236107,2015-10-15 13:15:00,/cart/Invisible world,90
870562,9117365,2015-10-19 18:30:00,/checkout/Christmas books,175
339409,6708433,2015-10-12 14:25:00,/cart/Invisible world,132
732231,7902576,2015-10-21 14:00:00,/checkout/academic_art,131
981961,4540927,2015-10-28 14:30:00,/product/Fantasy art,310
977962,7530541,2015-10-12 14:25:00,/cart/science_c72,90
312908,4366577,2015-10-12 14:25:00,/checkout/Giants bread,160
499382,4477413,2015-10-20 13:30:00,/product/Book lover,132
208775,9856784,2015-10-25 13:00:00,/cart/Dream science,185
156050,7594385,2015-10-30 20:00:00,/product/Health psychology,310
336754,6767958,2015-10-28 14:30:00,/checkout/Martial arts,160
228366,6129869,2015-10-30 20:00:00,/cart/Mona Lisa,175
753998,7563598,2015-10-12 14:25:00,/checkout/popular music,131
993613,2811679,2015-10-12 14:25:00,/product/Science explorer,159
822321,3705446,2015-10-19 18:30:00,/cart/Science plus,160
675432,6256097,2015-10-16 19:20:00,/product/Fantasy art,185
460923,6544079,2015-10-31 19:30:00,/product/book_bus_songs,162
650478,9936193,2015-10-20 13:30:00,/cart/Environment psychology,162
167098,2218303,2015-10-25 13:00:00,/checkout/Martial arts,131
871890,7539984,2015-10-12 14:25:00,/cart/Managing meetings,75
554769,6745376,2015-10-12 14:25:00,/cart/Assessment book,60
625813,6450443,2015-10-16 19:20:00,/product/Silent music,131
561651,3467948,2015-10-20 13:30:00,/checkout/my world,159
185717,9856872,2015-10-28 14:30:00,/checkout/Applied psychology,160
556479,7902576,2015-10-19 18:30:00,/cart/Dream science,75
436980,7601570,2015-10-20 13:30:00,/checkout/Martial arts,47
943997,8712872,2015-10-25 13:00:00,/cart/Mona Lisa,131
246534,2673693,2015-10-28 14:30:00,/product/Managing yourself,75
399295,8334248,2015-10-30 20:00:00,/product/Science explorer,60
429304,8705662,2015-10-28 14:30:00,/cart/Dream science,310
285645,2193853,2015-10-19 18:30:00,/checkout/Science anytime,160
670433,7247715,2015-10-28 14:30:00,/product/book_bus_songs,162
278304,7098056,2015-10-23 18:45:00,/product/Managing yourself,90
657423,3545307,2015-10-21 14:00:00,/product/Venus Drive,159
721742,6557423,2015-10-21 14:00:00,/checkout/Understanding music,310
950220,7875643,2015-10-30 20:00:00,/product/Fantasy art,240
588669,4314084,2015-10-16 19:20:00,/product/Venus Drive,163
354307,7645344,2015-10-15 13:15:00,/checkout/Bill books,60
548985,7601570,2015-10-25 13:00:00,/checkout/california_science_a40,90
589047,9075765,2015-10-16 19:20:00,/checkout/Martial arts,159
260170,9065780,2015-10-31 19:30:00,/checkout/Business management,185
135184,3705446,2015-10-21 14:00:00,/checkout/Business management,163
538623,4972015,2015-10-21 19:45:00,/cart/Drama Queen,163
457690,7681798,2015-10-21 14:00:00,/cart/science_c72,110
125487,2540481,2015-10-28 14:30:00,/cart/Mona Lisa,310
751934,7904351,2015-10-30 20:00:00,/product/Silent music,131
789309,8315072,2015-10-15 13:15:00,/product/Fantasy art,110
470587,9885302,2015-10-23 18:45:00,/checkout/my world,47
260170,5215945,2015-10-19 18:30:00,/checkout/Bill books,47
650432,4204528,2015-10-12 14:25:00,/product/spotlight_books,162
819621,6304328,2015-10-20 13:30:00,/cart/the_world_a35,75
653487,306519,2015-10-19 18:30:00,/cart/Christmas books,175
281179,7933326,2015-10-15 13:15:00,/product/Science explorer,110
874568,8734562,2015-10-31 19:30:00,/checkout/Business management,60
119544,9066075,2015-10-19 18:30:00,/checkout/my world,162
267693,7904351,2015-10-23 18:45:00,/cart/Mona Lisa,125
553087,7681798,2015-10-31 19:30:00,/product/Murder book,240
790276,9065780,2015-10-20 13:30:00,/checkout/Christmas books,125
986754,8712872,2015-10-28 14:30:00,/product/Fiction,163
617420,9936193,2015-10-31 19:30:00,/cart/Environment psychology,162
380163,5215945,2015-10-31 19:30:00,/checkout/california_science_a40,90
908630,8975762,2015-10-30 20:00:00,/product/book_bus_songs,160
328721,6754386,2015-10-23 18:45:00,/cart/Environment psychology,240
785647,6222908,2015-10-21 14:00:00,/checkout/Applied psychology,75
950220,5643246,2015-10-31 19:30:00,/product/Managing yourself,60
457689,6505478,2015-10-16 19:20:00,/checkout/Bill books,160
564326,4576356,2015-10-20 13:30:00,/checkout/Science anytime,240
993613,1795737,2015-10-30 20:00:00,/checkout/Martial arts,90
609504,7681798,2015-10-15 13:15:00,/cart/Dream science,159
755720,4334163,2015-10-31 19:30:00,/product/Agricultural science,125
410729,1060446,2015-10-16 19:20:00,/product/Science explorer,110
285645,5149757,2015-10-16 19:20:00,/checkout/Business management,90
990301,5405410,2015-10-20 13:30:00,/cart/driving_jarvis_ham,60
373370,5693216,2015-10-31 19:30:00,/checkout/Science anytime,175
690529,9860654,2015-10-28 14:30:00,/product/Murder book,185
509646,3287372,2015-10-20 13:30:00,/checkout/the_world_a35,90
786578,7609554,2015-10-15 13:15:00,/cart/Mona Lisa,75
225950,1746356,2015-10-31 19:30:00,/product/Musicals,310
654356,4304843,2015-10-15 13:15:00,/checkout/academic_art,185
958588,3864970,2015-10-19 18:30:00,/product/book_bus_songs,132
531846,9439975,2015-10-12 14:25:00,/checkout/Science directions,163
341785,2783804,2015-10-20 13:30:00,/checkout/california_science_a40,163
551369,9075765,2015-10-25 13:00:00,/checkout/Bill books,110
683818,9908301,2015-10-20 13:30:00,/cart/the_world_a35,175
353963,5456534,2015-10-25 13:00:00,/checkout/the_world_a35,110
974325,7324231,2015-10-16 19:20:00,/cart/Environment psychology,160
167390,6174520,2015-10-21 14:00:00,/cart/driving_jarvis_ham,163
967097,2811679,2015-10-21 14:00:00,/cart/Christmas books,175
780367,9065780,2015-10-21 19:45:00,/product/Science explorer,162
806343,5655382,2015-10-21 19:45:00,/cart/science_c72,47
763598,2967743,2015-10-20 13:30:00,/product/Agricultural science,125
657423,6529832,2015-10-31 19:30:00,/checkout/Bill books,110
466106,2746256,2015-10-21 19:45:00,/product/Science explorer,110
253074,3587930,2015-10-23 18:45:00,/checkout/Giants bread,162
795625,4103520,2015-10-28 14:30:00,/checkout/my world,110
460923,7216589,2015-10-23 18:45:00,/cart/the_world_a35,162
833248,8734562,2015-10-12 14:25:00,/checkout/Martial arts,132
558734,3598302,2015-10-30 20:00:00,/checkout/california_science_a40,47
546534,9935545,2015-10-15 13:15:00,/product/Book lover,159
814326,3248721,2015-10-28 14:30:00,/cart/programming in C#,310
577812,1231062,2015-10-12 14:25:00,/product/psychology_c57,132
187286,7902576,2015-10-21 19:45:00,/cart/Political suicide,159
328908,7865346,2015-10-12 14:25:00,/checkout/Science directions,159
285676,7678834,2015-10-25 13:00:00,/checkout/Martial arts,175
752306,3894744,2015-10-21 19:45:00,/checkout/popular music,159
622908,9865439,2015-10-15 13:15:00,/cart/Science plus,110
428871,9165347,2015-10-15 13:15:00,/checkout/Giants bread,110
561541,4350741,2015-10-16 19:20:00,/product/Environmental science,131
482295,6505478,2015-10-20 13:30:00,/cart/Making history,110
116478,4103520,2015-10-20 13:30:00,/checkout/Science directions,175
786578,3675704,2015-10-20 13:30:00,/checkout/Business management,110
683818,7983122,2015-10-19 18:30:00,/cart/driving_jarvis_ham,175
860543,3545307,2015-10-16 19:20:00,/cart/Political suicide,75
600261,9865439,2015-10-15 13:15:00,/cart/Political suicide,110
510611,9878654,2015-10-28 14:30:00,/product/Body politic,240
710796,4314084,2015-10-30 20:00:00,/checkout/Business management,160
622908,2981669,2015-10-16 19:20:00,/checkout/Giants bread,90
655878,4334163,2015-10-21 14:00:00,/cart/Science plus,159
106044,7594385,2015-10-19 18:30:00,/cart/Christmas books,75
985645,7098056,2015-10-20 13:30:00,/checkout/Applied psychology,75
616922,5886669,2015-10-23 18:45:00,/cart/Political suicide,60
790276,2606170,2015-10-21 14:00:00,/product/Science anytime,90
589047,8605543,2015-10-20 13:30:00,/cart/Making history,310
